"TID","fare_amount"
"AJX000120870",30.45364414
"AJX000120871",14.43254547
"AJX000120872",10.68365432
"AJX000120873",10.17869421
"AJX000120874",11.25195884
"AJX000120875",11.09388521
"AJX000120876",13.11809485
"AJX000120877",10.12997615
"AJX000120878",11.16068906
"AJX000120879",11.70414836
"AJX000120880",52.37578271
"AJX000120881",11.41177645
"AJX000120882",11.60884697
"AJX000120883",11.3242783
"AJX000120884",10.75454821
"AJX000120885",11.18751117
"AJX000120886",10.79058234
"AJX000120887",49.85028713
"AJX000120888",17.69429303
"AJX000120889",11.65484082
"AJX000120890",10.08724408
"AJX000120891",13.9190568
"AJX000120892",22.01880877
"AJX000120893",12.67997931
"AJX000120894",13.06078479
"AJX000120895",13.20662072
"AJX000120896",26.07786981
"AJX000120897",10.92066116
"AJX000120898",10.80659823
"AJX000120899",11.05431033
"AJX000120900",11.38429364
"AJX000120901",10.91315292
"AJX000120902",14.898626
"AJX000120903",14.37193351
"AJX000120904",11.8080109
"AJX000120905",13.28236749
"AJX000120906",58.61178128
"AJX000120907",11.31377546
"AJX000120908",12.53267015
"AJX000120909",13.24071726
"AJX000120910",19.95259473
"AJX000120911",10.47577717
"AJX000120912",14.56284428
"AJX000120913",30.64822907
"AJX000120914",47.25315303
"AJX000120915",11.18328678
"AJX000120916",13.19338053
"AJX000120917",10.85483384
"AJX000120918",9.984965261
"AJX000120919",42.87799092
"AJX000120920",14.8017784
"AJX000120921",11.7966621
"AJX000120922",10.96540621
"AJX000120923",11.22707156
"AJX000120924",16.18716497
"AJX000120925",13.53817691
"AJX000120926",11.07683784
"AJX000120927",10.69943201
"AJX000120928",25.95183121
"AJX000120929",11.10160285
"AJX000120930",12.06182963
"AJX000120931",11.00917504
"AJX000120932",11.32232067
"AJX000120933",10.35755237
"AJX000120934",12.94157046
"AJX000120935",11.61707385
"AJX000120936",11.14659381
"AJX000120937",10.72696182
"AJX000120938",11.90375252
"AJX000120939",10.63369327
"AJX000120940",11.9330335
"AJX000120941",19.37440181
"AJX000120942",33.20962625
"AJX000120943",21.15445394
"AJX000120944",11.46575947
"AJX000120945",11.12995808
"AJX000120946",11.07534791
"AJX000120947",12.33836102
"AJX000120948",13.61077815
"AJX000120949",36.21382782
"AJX000120950",13.01223825
"AJX000120951",11.25195884
"AJX000120952",13.47107835
"AJX000120953",10.86622503
"AJX000120954",38.27715789
"AJX000120955",11.64963585
"AJX000120956",13.94667751
"AJX000120957",11.36529031
"AJX000120958",11.25715646
"AJX000120959",11.81557984
"AJX000120960",11.46120399
"AJX000120961",13.83392229
"AJX000120962",10.97555953
"AJX000120963",10.40094049
"AJX000120964",12.67203256
"AJX000120965",10.35755237
"AJX000120966",11.35649422
"AJX000120967",18.16612154
"AJX000120968",24.48007472
"AJX000120969",11.72852493
"AJX000120970",14.03691963
"AJX000120971",10.90238886
"AJX000120972",14.37714705
"AJX000120973",10.80643211
"AJX000120974",13.94180909
"AJX000120975",14.44297386
"AJX000120976",14.01974505
"AJX000120977",14.76511062
"AJX000120978",11.40472343
"AJX000120979",11.41063024
"AJX000120980",11.26845249
"AJX000120981",17.9150076
"AJX000120982",10.81182432
"AJX000120983",14.09154228
"AJX000120984",13.016484
"AJX000120985",10.41331963
"AJX000120986",11.89893319
"AJX000120987",11.85534997
"AJX000120988",13.45142139
"AJX000120989",10.14978727
"AJX000120990",11.01096449
"AJX000120991",14.8017784
"AJX000120992",24.87673368
"AJX000120993",13.88144944
"AJX000120994",13.36927143
"AJX000120995",10.87961225
"AJX000120996",12.34075884
"AJX000120997",11.74877427
"AJX000120998",10.74271133
"AJX000120999",11.55291086
"AJX000121000",11.0306367
"AJX000121001",12.28594224
"AJX000121002",11.26626634
"AJX000121003",11.23289535
"AJX000121004",14.47055136
"AJX000121005",13.03514898
"AJX000121006",41.37479489
"AJX000121007",12.62607185
"AJX000121008",10.76460251
"AJX000121009",11.11504371
"AJX000121010",10.37102417
"AJX000121011",11.51334313
"AJX000121012",10.61663496
"AJX000121013",12.97459662
"AJX000121014",13.03172622
"AJX000121015",12.35782297
"AJX000121016",13.55403527
"AJX000121017",10.73635583
"AJX000121018",61.46123592
"AJX000121019",11.64608198
"AJX000121020",23.88364878
"AJX000121021",13.24253935
"AJX000121022",13.07218118
"AJX000121023",10.65758256
"AJX000121024",43.20846198
"AJX000121025",16.95813437
"AJX000121026",10.44816453
"AJX000121027",13.42969216
"AJX000121028",11.20689342
"AJX000121029",13.19606353
"AJX000121030",14.76697967
"AJX000121031",12.00240195
"AJX000121032",13.54337565
"AJX000121033",16.90588609
"AJX000121034",13.17124985
"AJX000121035",11.05763358
"AJX000121036",12.91148785
"AJX000121037",11.00428938
"AJX000121038",24.15313475
"AJX000121039",11.13587705
"AJX000121040",11.23421232
"AJX000121041",12.91557609
"AJX000121042",22.08415392
"AJX000121043",13.19485791
"AJX000121044",16.73365166
"AJX000121045",14.73228609
"AJX000121046",36.94368423
"AJX000121047",14.18716097
"AJX000121048",14.8017784
"AJX000121049",17.97416935
"AJX000121050",12.40753823
"AJX000121051",13.16083162
"AJX000121052",12.24858018
"AJX000121053",13.69053244
"AJX000121054",56.62464127
"AJX000121055",17.55666831
"AJX000121056",12.62030011
"AJX000121057",14.87232388
"AJX000121058",15.491231
"AJX000121059",17.68152323
"AJX000121060",17.04486941
"AJX000121061",22.82031497
"AJX000121062",13.37984304
"AJX000121063",9.961624745
"AJX000121064",11.95204898
"AJX000121065",13.26501364
"AJX000121066",10.41617217
"AJX000121067",10.52702093
"AJX000121068",13.64315952
"AJX000121069",67.34927081
"AJX000121070",14.47884219
"AJX000121071",10.30785847
"AJX000121072",11.75791499
"AJX000121073",11.86407305
"AJX000121074",17.45243572
"AJX000121075",13.97850802
"AJX000121076",10.87961225
"AJX000121077",11.70453635
"AJX000121078",12.65334119
"AJX000121079",10.50696523
"AJX000121080",11.79802717
"AJX000121081",13.47126312
"AJX000121082",11.55883077
"AJX000121083",13.34691994
"AJX000121084",12.0271989
"AJX000121085",13.19751973
"AJX000121086",107.8650284
"AJX000121087",10.57037913
"AJX000121088",15.99902096
"AJX000121089",17.23607136
"AJX000121090",11.17590938
"AJX000121091",11.71178815
"AJX000121092",10.67007516
"AJX000121093",11.59627308
"AJX000121094",45.18495914
"AJX000121095",11.74358949
"AJX000121096",10.35755237
"AJX000121097",16.96670324
"AJX000121098",13.0560123
"AJX000121099",11.01274798
"AJX000121100",14.69658998
"AJX000121101",29.52023398
"AJX000121102",11.21813555
"AJX000121103",11.24939481
"AJX000121104",29.7575856
"AJX000121105",12.46814031
"AJX000121106",14.18693477
"AJX000121107",11.77610518
"AJX000121108",11.29003105
"AJX000121109",11.2132896
"AJX000121110",11.12995808
"AJX000121111",11.42221528
"AJX000121112",11.19102656
"AJX000121113",11.81705526
"AJX000121114",39.59225475
"AJX000121115",10.37609907
"AJX000121116",10.40094049
"AJX000121117",13.97094603
"AJX000121118",9.884049729
"AJX000121119",11.70414836
"AJX000121120",11.67829642
"AJX000121121",23.76906808
"AJX000121122",11.78570606
"AJX000121123",13.16031081
"AJX000121124",11.6925001
"AJX000121125",12.65670748
"AJX000121126",11.24941323
"AJX000121127",11.58327982
"AJX000121128",31.70231279
"AJX000121129",11.09220879
"AJX000121130",11.58926434
"AJX000121131",13.18488229
"AJX000121132",10.79674356
"AJX000121133",42.15769175
"AJX000121134",10.41331963
"AJX000121135",26.69158602
"AJX000121136",13.44730625
"AJX000121137",11.62623199
"AJX000121138",12.40370152
"AJX000121139",10.34703438
"AJX000121140",11.24941323
"AJX000121141",10.79674356
"AJX000121142",12.59109431
"AJX000121143",17.22380575
"AJX000121144",11.18387191
"AJX000121145",22.00673416
"AJX000121146",13.19465305
"AJX000121147",12.77438894
"AJX000121148",36.67008897
"AJX000121149",11.77464959
"AJX000121150",14.86515402
"AJX000121151",17.12740669
"AJX000121152",10.94537973
"AJX000121153",12.57841738
"AJX000121154",29.81180338
"AJX000121155",10.5255752
"AJX000121156",11.14651732
"AJX000121157",28.46430187
"AJX000121158",49.39250217
"AJX000121159",9.961624745
"AJX000121160",11.89893319
"AJX000121161",10.48856596
"AJX000121162",11.5276247
"AJX000121163",52.67483435
"AJX000121164",10.00892693
"AJX000121165",12.59559265
"AJX000121166",10.91315292
"AJX000121167",10.87064915
"AJX000121168",22.53891305
"AJX000121169",36.82232143
"AJX000121170",10.51847369
"AJX000121171",13.88980826
"AJX000121172",13.59969211
"AJX000121173",10.44816453
"AJX000121174",29.92614386
"AJX000121175",10.35755237
"AJX000121176",12.16670431
"AJX000121177",14.10112691
"AJX000121178",11.35506054
"AJX000121179",15.27115848
"AJX000121180",14.14281202
"AJX000121181",12.96110606
"AJX000121182",20.92348644
"AJX000121183",11.66741345
"AJX000121184",21.94369058
"AJX000121185",11.89893319
"AJX000121186",10.92662473
"AJX000121187",14.04923551
"AJX000121188",10.38083942
"AJX000121189",13.53956677
"AJX000121190",12.10130168
"AJX000121191",11.63855295
"AJX000121192",10.35755237
"AJX000121193",11.30345539
"AJX000121194",11.77275257
"AJX000121195",17.07088695
"AJX000121196",11.30179696
"AJX000121197",11.51637721
"AJX000121198",11.41738283
"AJX000121199",10.20171634
"AJX000121200",10.67599926
"AJX000121201",10.76370554
"AJX000121202",14.10112691
"AJX000121203",17.89645866
"AJX000121204",13.4738551
"AJX000121205",17.70895974
"AJX000121206",11.13119205
"AJX000121207",10.76778232
"AJX000121208",9.961624745
"AJX000121209",31.4753646
"AJX000121210",11.36634435
"AJX000121211",45.20132106
"AJX000121212",12.66475376
"AJX000121213",22.37086093
"AJX000121214",10.73635583
"AJX000121215",13.72835799
"AJX000121216",14.85090251
"AJX000121217",13.55660513
"AJX000121218",24.02677281
"AJX000121219",40.76512897
"AJX000121220",29.07960743
"AJX000121221",10.93099208
"AJX000121222",11.43130311
"AJX000121223",12.05237
"AJX000121224",10.80017991
"AJX000121225",10.37102417
"AJX000121226",58.57741777
"AJX000121227",15.67941094
"AJX000121228",14.8017784
"AJX000121229",13.22976925
"AJX000121230",10.9486323
"AJX000121231",39.79226046
"AJX000121232",12.64705581
"AJX000121233",66.99746062
"AJX000121234",14.1517836
"AJX000121235",10.46268877
"AJX000121236",37.12682901
"AJX000121237",22.80427047
"AJX000121238",11.71839905
"AJX000121239",35.33532902
"AJX000121240",12.02515635
"AJX000121241",11.22833344
"AJX000121242",16.82812645
"AJX000121243",15.86494782
"AJX000121244",22.95282672
"AJX000121245",11.22393965
"AJX000121246",12.35939813
"AJX000121247",10.54635004
"AJX000121248",13.97850802
"AJX000121249",11.5559773
"AJX000121250",10.20537531
"AJX000121251",34.37883873
"AJX000121252",21.19114182
"AJX000121253",11.34418356
"AJX000121254",10.95330847
"AJX000121255",10.78274031
"AJX000121256",11.64252606
"AJX000121257",10.99946408
"AJX000121258",10.75139694
"AJX000121259",11.14141247
"AJX000121260",10.90537095
"AJX000121261",11.03622498
"AJX000121262",12.74269313
"AJX000121263",10.37102417
"AJX000121264",11.59694524
"AJX000121265",13.48810077
"AJX000121266",10.87961225
"AJX000121267",12.41984898
"AJX000121268",11.1392522
"AJX000121269",11.33295858
"AJX000121270",12.07416202
"AJX000121271",15.70838464
"AJX000121272",15.13705995
"AJX000121273",12.60864911
"AJX000121274",14.44913632
"AJX000121275",11.20520599
"AJX000121276",22.93456597
"AJX000121277",11.74440783
"AJX000121278",40.73405237
"AJX000121279",10.41856776
"AJX000121280",27.48255053
"AJX000121281",10.91315292
"AJX000121282",10.46268877
"AJX000121283",12.05754668
"AJX000121284",10.74271133
"AJX000121285",10.91258656
"AJX000121286",11.5878231
"AJX000121287",14.60505232
"AJX000121288",11.69033954
"AJX000121289",11.22393965
"AJX000121290",14.93384901
"AJX000121291",12.1177165
"AJX000121292",11.17093152
"AJX000121293",46.11094068
"AJX000121294",13.97850802
"AJX000121295",28.55842067
"AJX000121296",13.57254413
"AJX000121297",10.15572546
"AJX000121298",9.884049729
"AJX000121299",13.8861741
"AJX000121300",35.00791523
"AJX000121301",21.51191737
"AJX000121302",12.41766835
"AJX000121303",17.02110232
"AJX000121304",11.61707385
"AJX000121305",11.36778199
"AJX000121306",11.54905063
"AJX000121307",23.04770105
"AJX000121308",10.04265605
"AJX000121309",11.56758403
"AJX000121310",11.07247418
"AJX000121311",12.79039714
"AJX000121312",13.73462902
"AJX000121313",10.35755237
"AJX000121314",12.85328722
"AJX000121315",10.61663496
"AJX000121316",10.03060338
"AJX000121317",13.06597991
"AJX000121318",11.36066711
"AJX000121319",11.07985746
"AJX000121320",36.67970171
"AJX000121321",10.76123923
"AJX000121322",11.58326905
"AJX000121323",13.48134112
"AJX000121324",14.19180414
"AJX000121325",12.01140536
"AJX000121326",23.81078472
"AJX000121327",11.55174327
"AJX000121328",15.86494782
"AJX000121329",11.13587705
"AJX000121330",11.45928667
"AJX000121331",10.95669511
"AJX000121332",14.20048887
"AJX000121333",16.2015427
"AJX000121334",69.12894711
"AJX000121335",10.33556281
"AJX000121336",10.91227712
"AJX000121337",13.11704185
"AJX000121338",16.82167453
"AJX000121339",63.23629057
"AJX000121340",13.2490513
"AJX000121341",34.37883873
"AJX000121342",13.14879079
"AJX000121343",11.91850445
"AJX000121344",46.70242718
"AJX000121345",11.20879126
"AJX000121346",10.94126104
"AJX000121347",13.99527968
"AJX000121348",13.05191607
"AJX000121349",13.57236669
"AJX000121350",9.973608246
"AJX000121351",14.32830864
"AJX000121352",11.20689342
"AJX000121353",10.35755237
"AJX000121354",13.43669205
"AJX000121355",10.82456206
"AJX000121356",11.77259436
"AJX000121357",12.59559265
"AJX000121358",14.7860512
"AJX000121359",11.29622398
"AJX000121360",11.61546034
"AJX000121361",10.35959632
"AJX000121362",11.24052989
"AJX000121363",24.29266244
"AJX000121364",10.44816453
"AJX000121365",13.38920354
"AJX000121366",11.20879126
"AJX000121367",10.35755237
"AJX000121368",11.20960745
"AJX000121369",11.72752329
"AJX000121370",11.74066161
"AJX000121371",11.4568047
"AJX000121372",31.81923325
"AJX000121373",10.81598922
"AJX000121374",10.61663496
"AJX000121375",13.39193755
"AJX000121376",10.03060338
"AJX000121377",12.30983629
"AJX000121378",11.48288728
"AJX000121379",11.1392522
"AJX000121380",14.50125276
"AJX000121381",11.75042067
"AJX000121382",11.15549544
"AJX000121383",15.17430894
"AJX000121384",58.57741777
"AJX000121385",47.66346539
"AJX000121386",10.56171369
"AJX000121387",11.13587705
"AJX000121388",10.61663496
"AJX000121389",11.22383073
"AJX000121390",11.09220879
"AJX000121391",10.35755237
"AJX000121392",33.20813272
"AJX000121393",11.85368953
"AJX000121394",14.62513234
"AJX000121395",11.83224224
"AJX000121396",10.56171369
"AJX000121397",13.73425946
"AJX000121398",17.13225128
"AJX000121399",26.69959802
"AJX000121400",26.516685
"AJX000121401",14.09430653
"AJX000121402",12.76539391
"AJX000121403",51.88924302
"AJX000121404",14.71049489
"AJX000121405",13.86876066
"AJX000121406",58.6347896
"AJX000121407",14.01913796
"AJX000121408",13.19485791
"AJX000121409",13.88811952
"AJX000121410",14.05307271
"AJX000121411",11.43335967
"AJX000121412",9.894834323
"AJX000121413",11.20879126
"AJX000121414",17.13673265
"AJX000121415",11.42211547
"AJX000121416",52.39073729
"AJX000121417",10.57270683
"AJX000121418",11.60884697
"AJX000121419",11.48288728
"AJX000121420",12.66846881
"AJX000121421",11.3242783
"AJX000121422",26.94453968
"AJX000121423",12.8969044
"AJX000121424",15.42496201
"AJX000121425",10.56171369
"AJX000121426",13.68281023
"AJX000121427",10.37102417
"AJX000121428",10.91315292
"AJX000121429",11.89167571
"AJX000121430",11.46431788
"AJX000121431",10.44816453
"AJX000121432",14.85810185
"AJX000121433",14.03532781
"AJX000121434",14.7641217
"AJX000121435",52.74012707
"AJX000121436",31.52662353
"AJX000121437",10.35755237
"AJX000121438",13.03920133
"AJX000121439",30.92332367
"AJX000121440",11.87561309
"AJX000121441",21.215698
"AJX000121442",11.70481615
"AJX000121443",11.17590938
"AJX000121444",11.62157219
"AJX000121445",14.70362475
"AJX000121446",10.61296043
"AJX000121447",10.93112326
"AJX000121448",14.73228609
"AJX000121449",31.89305636
"AJX000121450",18.02304113
"AJX000121451",11.93466154
"AJX000121452",11.17590938
"AJX000121453",11.46666429
"AJX000121454",34.92213129
"AJX000121455",14.55939025
"AJX000121456",13.47815511
"AJX000121457",10.25467341
"AJX000121458",11.22707156
"AJX000121459",10.90229304
"AJX000121460",11.31148007
"AJX000121461",10.44816453
"AJX000121462",21.64570317
"AJX000121463",11.90901219
"AJX000121464",67.23959538
"AJX000121465",13.97850802
"AJX000121466",10.35755237
"AJX000121467",12.7019569
"AJX000121468",12.59242217
"AJX000121469",57.96286844
"AJX000121470",10.67844386
"AJX000121471",9.961624745
"AJX000121472",12.27323916
"AJX000121473",13.60626296
"AJX000121474",10.59761258
"AJX000121475",11.45896285
"AJX000121476",13.8303904
"AJX000121477",10.0226628
"AJX000121478",10.9935113
"AJX000121479",10.92662473
"AJX000121480",18.48834141
"AJX000121481",11.0614418
"AJX000121482",10.41858325
"AJX000121483",13.42794396
"AJX000121484",11.06462218
